Timestamp,Elapsed_Seconds,RSS_KB,VSZ_KB,CPU%,RSS_MB,VSZ_MB
1760618668,0,27572,64180,0.0,26.93,62.68
1760618668,0,3195804,9092280,1858,3120.90,8879.18
1760618669,1,6795784,13327948,4064,6636.51,13015.57
1760618669,1,13394016,22192488,3463,13080.09,21672.35
1760618670,2,13525652,22290792,3986,13208.64,21768.35
1760618671,3,13616624,22290792,6066,13297.48,21768.35
1760618672,4,13704980,22339944,5964,13383.77,21816.35
1760618672,4,13793892,22389096,5949,13470.60,21864.35
1760618673,5,13854292,22389096,5676,13529.58,21864.35
1760618674,6,13930852,22389096,6615,13604.35,21864.35
1760618674,6,11240944,22389096,5899,10977.48,21864.35
1760618675,7,1963656,21839164,5915,1917.63,21327.31
